"eta","SNR","dataSpars","truZeroPerc","falseZeroperc","mechaZeroperc","integerizZeroPerc","rep","id","x1","rawCount1","rawCount2","rawCount3","rawCount4","rawCount5","rawCount6","rawCount7","rawCount8","rawCount9","rawCount10","rawCount11","rawCount12","rawCount13","rawCount14","rawCount15","rawCount16","rawCount17","rawCount18","rawCount19","rawCount20","rawCount21","rawCount22","rawCount23","rawCount24","rawCount25","rawCount26","rawCount27","rawCount28","rawCount29","rawCount30","rawCount31","rawCount32","rawCount33","rawCount34","rawCount35","rawCount36","rawCount37","rawCount38","rawCount39","rawCount40","rawCount41","rawCount42","rawCount43","rawCount44","rawCount45","rawCount46","rawCount47","rawCount48","rawCount49","rawCount50","rawCount51","rawCount52","rawCount53","rawCount54","rawCount55","rawCount56","rawCount57","rawCount58","rawCount59","rawCount60","rawCount61","rawCount62","rawCount63","rawCount64","rawCount65","rawCount66","rawCount67","rawCount68","rawCount69","rawCount70","rawCount71","rawCount72","rawCount73","rawCount74","rawCount75","rawCount76","rawCount77","rawCount78","rawCount79","rawCount80","rawCount81","rawCount82","rawCount83","rawCount84","rawCount85","rawCount86","rawCount87","rawCount88","rawCount89","rawCount90","rawCount91","rawCount92","rawCount93","rawCount94","rawCount95","rawCount96","rawCount97","rawCount98","rawCount99","rawCount100","rawCount101","rawCount102","rawCount103","rawCount104","rawCount105","rawCount106","rawCount107","rawCount108","rawCount109","rawCount110","rawCount111","rawCount112","rawCount113","rawCount114","rawCount115","rawCount116","rawCount117","rawCount118","rawCount119","rawCount120","rawCount121","rawCount122","rawCount123","rawCount124","rawCount125","rawCount126","rawCount127","rawCount128","rawCount129","rawCount130","rawCount131","rawCount132","rawCount133","rawCount134","rawCount135","rawCount136","rawCount137","rawCount138","rawCount139","rawCount140","rawCount141","rawCount142","rawCount143","rawCount144","rawCount145","rawCount146","rawCount147","rawCount148","rawCount149","rawCount150","rawCount151","rawCount152","rawCount153","rawCount154","rawCount155","rawCount156","rawCount157","rawCount158","rawCount159","rawCount160","rawCount161","rawCount162","rawCount163","rawCount164","rawCount165","rawCount166","rawCount167","rawCount168","rawCount169","rawCount170","rawCount171","rawCount172","rawCount173","rawCount174","rawCount175","rawCount176","rawCount177","rawCount178","rawCount179","rawCount180","rawCount181","rawCount182","rawCount183","rawCount184","rawCount185","rawCount186","rawCount187","rawCount188","rawCount189","rawCount190","rawCount191","rawCount192","rawCount193","rawCount194","rawCount195","rawCount196","rawCount197","rawCount198","rawCount199","rawCount200","rawCount201","rawCount202","rawCount203","rawCount204","rawCount205","rawCount206","rawCount207","rawCount208","rawCount209","rawCount210","rawCount211","rawCount212","rawCount213","rawCount214","rawCount215","rawCount216","rawCount217","rawCount218"
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,1,21,1,0,0,19,0,105,1062,0,0,3,0,124,0,41,0,0,0,0,0,0,22,0,121,11,21,0,11,0,436,0,14,0,0,0,54,0,44,7,0,7,0,0,0,0,0,0,158,0,0,0,14,0,0,0,0,51,3,63,0,0,0,0,0,0,0,0,0,457,0,0,0,0,61,0,0,0,3,1,0,9,0,128,13,0,0,47,0,0,119,0,0,0,9,0,0,0,413,0,9,0,127,4,0,0,0,0,1,1,9,0,0,0,0,1,0,0,7,0,1,105,10,214,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,53,0,0,0,0,29,56,0,24,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,15,30,0,21,0,0,422,86,61,19,21,0,0,0,18,51,0,0,3,2,0,49,0,0,0,0,17,0,0,12,24,0,0,38,0,0,1
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,1,22,1,0,0,44,0,170,372,0,3,0,3,176,250,4,0,0,0,0,0,0,10,0,0,52,0,0,0,0,0,0,15,0,0,15,0,0,0,3,10,0,0,10,0,0,0,59,0,0,56,0,28,0,0,0,36,47,1,93,0,0,44,0,60,0,57,1,1,419,49,0,0,144,26,35,16,0,16,0,178,0,0,135,0,0,0,152,0,0,0,0,0,0,7,0,0,0,421,0,8,202,52,44,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,77,0,219,0,396,0,46,0,0,0,0,0,0,0,0,0,0,0,0,399,0,1,0,0,2,0,1,0,9,0,0,1,0,53,0,0,0,0,35,0,0,18,10,0,0,0,45,91,0,8,0,1,0,0,48,0,3,0,0,590,0,0,0,0,0,0,0,0,9,0,0,389,76,43,0,6,0,0,0,27,0,0,0,0,6,7,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,1,23,1,0,0,0,0,191,517,0,14,0,1,0,356,7,0,0,0,0,0,0,23,2,0,0,0,0,25,0,0,0,7,0,0,0,46,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,0,1,26,60,0,133,0,0,0,117,91,0,92,0,0,0,146,0,2,91,0,0,6,0,0,0,191,20,0,195,0,0,0,162,0,0,0,0,0,25,0,137,0,15,393,1,0,236,154,2,1,0,1,1,0,1,0,0,5,0,0,0,60,0,0,257,0,247,18,0,22,101,5,0,0,0,0,0,0,0,0,0,0,0,818,0,2,0,8,0,0,0,53,2,0,0,0,0,0,0,0,0,0,0,0,5,24,0,0,8,0,59,0,0,0,0,0,0,0,0,2,0,7,0,0,37,0,0,0,0,29,23,0,45,0,0,955,218,51,0,0,0,0,0,44,0,0,0,0,0,0,0,0,6,0,0,0,0,0,37,0,1,0,3,0,1,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,1,24,1,0,32,27,1,117,399,0,0,2,0,151,495,0,0,0,0,1,0,0,25,14,0,0,17,0,43,6,0,0,1,0,0,0,64,0,0,8,0,0,0,0,0,11,9,24,0,0,0,1,20,0,0,0,0,0,0,237,0,0,51,0,75,0,65,0,0,421,66,0,1,111,65,41,1,9,0,0,86,0,0,0,35,0,0,97,0,0,0,0,0,0,0,0,0,16,434,0,0,116,101,0,10,0,0,0,1,0,0,5,0,0,0,3,0,0,4,109,1,105,4,197,0,46,0,2,0,6,0,11,0,0,0,0,0,0,369,144,0,0,0,0,0,0,0,0,0,0,0,0,32,0,2,0,1,28,1,0,30,0,1,0,0,47,0,0,3,0,0,0,0,25,0,0,0,0,486,0,0,31,0,0,27,21,1,0,0,0,0,207,53,0,17,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,4,0,0,18,0,1,0,1,0,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,1,25,0,5,0,1,0,0,35,0,0,67,1,15,31,0,0,0,0,68,16,0,0,20,0,74,0,0,0,155,0,7,1,42,0,13,4,1,0,11,28,0,17,0,0,0,0,2,0,0,0,2,2,0,33,6,0,0,0,8,2,0,0,4,0,0,0,17,9,35,0,0,11,9,0,6,0,0,5,1,7,0,0,15,0,6,21,0,0,0,19,0,13,28,0,0,0,4,21,0,30,0,10,13,0,0,0,0,0,8,0,0,0,0,35,24,17,3,396,9,13,0,14,18,0,0,17,5,3,0,4,0,0,0,0,0,3,0,0,0,14,0,0,12,0,0,130,0,23,8,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,6,0,0,17,0,0,14,0,0,12,0,3,0,7,0,0,0,55,19,0,0,100,0,0,0,0,12,0,8,10,0,1,501,31,0,0,0,0,2,2,0,0,5,0,96,0,0,12
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,1,26,0,1,4,0,16,0,0,0,0,36,0,0,14,0,0,0,0,493,18,0,0,0,7,0,0,75,0,0,30,0,0,0,6,54,0,0,3,35,0,38,0,25,0,0,82,0,0,0,10,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29,0,0,0,0,4,313,0,0,120,0,6,0,0,0,0,0,27,0,0,7,8,0,0,39,22,0,17,0,35,0,34,0,14,0,5,0,4,6,1,5,3,0,0,21,0,9,0,0,0,8,23,20,0,20,15,0,0,0,0,0,0,1,0,2,0,192,11,0,0,0,8,0,7,0,0,9,0,0,1,32,19,0,4,0,6,0,0,0,1,0,0,1,0,9,7,0,0,0,33,2,1,0,12,5,6,0,17,0,30,2,0,0,0,0,0,1,0,0,0,0,33,7,3,0,11,0,5,0,0,8,1,14,3,27,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,5
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,1,27,0,9,5,0,33,9,47,0,11,35,0,0,34,14,0,27,0,0,0,0,0,2,0,0,0,0,0,1,26,0,0,0,9,0,5,2,0,20,0,0,0,0,4,14,0,4,58,0,8,9,0,9,89,0,0,5,0,0,0,0,7,0,5,0,6,37,0,66,0,3,0,12,0,483,157,0,0,9,15,33,0,22,0,0,0,15,1,0,12,44,0,93,70,0,113,0,0,2,0,15,18,4,106,6,2,3,0,0,0,149,11,17,26,12,0,0,0,13,0,14,82,0,114,0,13,5,0,37,11,0,0,7,5,6,6,5,43,0,9,0,1,0,0,2,0,0,0,3,0,8,0,0,19,3,8,5,0,5,0,0,2,0,1,0,347,0,0,0,0,8,0,0,9,0,49,0,0,0,39,0,50,0,0,0,0,0,6,0,60,16,0,0,563,0,5,0,0,43,0,24,1,19,90,338,46,6,0,0,0,0,4,0,0,13,0,5,4,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,1,28,1,0,0,32,0,0,640,0,0,0,0,0,580,2,0,0,0,0,0,0,28,0,249,3,47,114,39,0,758,0,0,0,3,1,0,0,0,0,0,0,0,6,0,0,4,0,0,0,118,0,24,7,3,0,0,0,4,160,0,3,171,61,95,0,69,3,0,1591,136,2,0,173,111,0,2,0,0,0,149,0,0,0,36,1,1,0,0,0,0,0,0,0,0,128,17,7,0,0,0,142,131,68,0,0,0,1,0,0,0,6,0,0,0,20,0,0,0,0,35,218,8,0,11,108,0,0,0,13,0,0,0,0,0,0,0,2,375,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,85,4,9,25,0,0,0,0,129,0,4,0,3,0,0,0,0,4,0,0,0,1018,0,96,0,0,0,32,0,6,19,0,0,491,372,32,11,17,0,3,2,0,16,0,0,0,8,0,15,0,0,0,0,7,0,1,0,1,14,9,0,55,0,3
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,1,29,1,4,214,0,2,0,785,0,15,0,0,0,0,1,0,0,0,130,0,0,36,0,64,51,0,0,0,0,570,0,10,0,0,0,0,0,62,0,0,0,0,0,0,0,3,0,2,0,141,1,39,0,7,0,3,0,0,157,0,0,48,71,69,0,0,4,0,0,117,0,3,0,0,140,0,0,0,0,0,54,1,182,44,0,1,88,0,0,0,0,0,10,0,0,0,0,884,0,10,0,0,41,2,3,0,0,0,0,0,0,0,0,27,0,0,0,8,66,0,150,10,339,4,77,0,0,0,0,0,0,1,0,0,0,0,1,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,55,0,0,0,3,0,0,0,44,0,0,4,0,485,0,32,0,0,0,0,0,0,0,1,0,514,0,56,0,24,0,0,0,53,10,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,57,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,1,30,0,0,0,0,0,17,0,0,8,0,0,0,16,0,0,14,0,0,0,6,0,16,0,0,0,11,0,59,0,12,12,23,13,0,3,1,0,97,0,0,0,41,0,0,110,0,7,12,0,0,0,0,5,0,221,2,4,8,0,3,0,0,5,9,0,9,0,34,0,0,0,0,2,0,22,3,33,0,10,204,8,0,0,0,0,17,26,3,0,0,0,17,0,7,0,471,31,0,0,7,0,0,35,0,0,4,0,5,0,0,75,0,1,15,0,0,0,6,0,13,23,23,0,0,0,15,0,0,0,0,0,2,0,0,23,0,23,0,9,0,0,0,0,0,77,3,0,0,0,0,0,3,0,16,0,3,0,0,0,0,0,0,0,3,0,7,16,4,0,685,0,0,587,0,23,0,32,0,4,0,42,33,0,0,4,0,3,0,31,7,0,0,0,0,8,0,0,19,0,7,0,0,0,2,13,5,0,1,36,0,2,0,0,0,11,683,1,0,5
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,1,31,0,0,0,0,12,0,0,2,0,40,0,0,15,0,0,0,0,0,1,0,0,8,6,18,0,0,0,98,0,0,120,6,0,12,3,1,0,35,9,65,0,112,3,5,40,1,2,0,0,0,0,0,0,0,2,1,0,11,0,0,0,0,0,10,0,5,4,38,0,0,1,0,3,3,0,0,0,0,0,0,0,8,0,0,2,7,0,0,0,0,15,0,20,0,0,0,31,3,27,0,0,123,0,0,0,1,2,0,15,15,0,0,0,0,3,3,0,4,7,0,11,0,4,0,0,0,0,6,0,0,0,5,0,0,0,0,30,0,22,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,5,8,0,0,0,0,0,68,0,0,0,20,0,31,12,0,2,0,0,8,0,19,4,0,0,10,16,13,0,0,0,0,2,0,0,0,38,0,0,0,0,31,2,0,0,0,0,0,31,0,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,1,32,0,2,3,1,12,0,0,0,0,43,2,12,0,0,0,0,0,0,0,0,1,20,0,80,1,0,0,447,18,0,2,0,10,65,6,0,0,21,3,13,0,95,2,0,329,3,4,0,7,0,0,106,0,0,41,1,3,9,0,0,3,0,0,0,4,0,0,0,7,0,15,5,0,817,38,0,0,17,7,0,0,17,0,2,15,0,2,0,78,0,0,0,33,10,0,45,39,0,39,7,0,0,0,0,0,3,17,6,0,0,0,3,0,0,0,0,0,7,0,9,19,16,125,5,0,16,6,0,0,0,0,2,0,0,1,0,0,0,13,0,9,0,0,0,1,0,0,21,0,0,0,0,0,0,0,2,0,0,0,0,0,30,0,0,102,0,39,0,0,5,0,0,0,5,24,0,0,16,0,0,13,17,0,0,0,0,0,11,0,9,1,44,18,0,7,0,0,19,1,0,0,11,5,12,0,2,0,0,0,0,0,0,0,0,27,79,0,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,1,33,0,2,7,3,0,20,0,0,17,0,0,14,0,31,0,27,2,16,0,4,0,0,10,9,0,335,0,184,34,0,0,41,7,55,0,3,0,38,0,0,0,25,0,6,272,0,0,14,7,3,2,0,30,1,66,0,0,16,0,0,0,0,10,0,8,10,0,58,9,0,32,7,0,30,13,0,0,0,15,375,0,21,0,9,12,20,0,14,0,0,0,0,0,13,0,0,40,0,0,18,12,96,6,0,3,10,0,11,0,21,64,0,5,0,0,0,9,16,26,18,33,34,16,4,0,0,9,21,3,0,0,0,0,0,0,0,64,3,9,2,0,0,27,8,0,0,21,0,0,0,3,0,0,5,0,0,0,37,0,298,0,0,2,5,11,6,38,0,3,6,7,6,0,0,0,0,63,0,0,0,0,8,0,0,0,0,0,0,54,0,0,0,0,95,16,7,0,24,0,2,0,10,0,126,13,0,0,0,19,0,4,0,0,4,41,0,0,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,1,34,1,0,0,0,5,193,0,0,0,0,0,155,0,0,0,0,0,0,0,0,21,0,113,0,25,0,19,69,671,0,0,6,0,0,71,0,43,0,0,0,0,0,0,0,0,61,4,0,0,0,28,0,0,0,0,0,0,0,0,0,60,86,46,0,56,0,0,688,80,0,0,110,47,14,3,0,0,0,61,1,0,160,28,0,72,0,0,0,0,0,0,0,0,126,0,0,767,0,10,207,105,10,0,0,0,0,0,0,0,23,0,1,0,0,0,0,0,135,0,142,15,394,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,48,1,0,0,0,67,0,0,18,0,0,0,0,78,0,0,1,1,0,0,0,63,0,0,13,0,825,0,0,0,23,13,19,29,0,0,0,0,677,224,28,0,12,0,2,0,36,0,0,2,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,26,0,2
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,1,35,0,0,1,0,0,0,17,0,0,12,0,8,11,2,0,0,0,0,0,30,0,0,0,11,0,0,0,10,15,0,0,10,7,0,3,0,1,11,0,112,0,79,0,0,4,1,0,0,0,1,0,0,8,0,11,0,0,0,0,0,0,3,0,0,2,5,0,22,0,0,0,0,0,0,31,0,0,0,0,976,0,0,0,0,0,0,5,0,0,0,0,18,24,4,4,0,12,2,27,5,6,4,15,0,1,0,0,0,0,0,0,1,0,0,29,1,0,4,0,10,24,17,31,3,33,2,0,0,0,0,0,0,3,0,3,0,0,0,4,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,16,0,0,8,0,0,0,174,9,0,0,0,0,0,0,0,0,12,0,0,0,8,4,0,0,25,0,0,0,0,4,0,0,15,2,0,2,0,7,0,0,2,7,5,25,0,0,0,0,21,0,0,0,0,1,11,166,2,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,1,36,0,55,0,0,33,0,0,0,23,46,0,12,0,32,4,18,0,0,0,218,0,5,0,0,0,9,2,94,0,0,22,8,13,74,3,0,0,293,23,0,6,95,0,0,0,0,26,0,7,0,0,0,24,0,41,0,0,17,0,8,0,6,4,0,11,0,1,46,10,0,0,7,6,145,0,3,0,3,9,5,0,10,3,0,0,0,0,3,0,0,0,55,36,12,102,0,25,3,65,23,0,0,103,2,2,0,0,0,21,0,0,0,0,0,0,0,0,0,0,9,22,29,20,9,0,7,9,31,5,0,0,8,0,0,0,0,31,0,0,0,0,0,0,0,15,0,11,0,0,0,2,2,0,115,0,0,2,0,4,0,0,25,0,3,28,20,30,4,0,0,0,0,116,0,0,4,15,94,17,0,52,0,0,1,0,0,4,2,28,0,0,0,79,0,18,0,2,21,0,0,0,10,0,15,0,0,0,0,18,0,8,2,0,0,16,38,0,0,6
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,1,37,0,26,2,3,0,0,40,0,4,0,8,0,26,0,0,9,0,106,0,2,0,13,0,37,0,0,0,0,0,13,10,0,10,4,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,52,0,2,3,87,19,0,0,0,0,0,0,6,14,7,0,0,3,5,10,6,66,13,0,3,10,5,45,11,0,0,5,14,5,0,0,285,0,13,34,18,9,5,67,35,5,42,12,6,0,0,0,0,0,0,1,33,16,2,6,0,68,0,0,0,6,0,0,56,0,0,0,0,0,22,12,0,0,0,0,0,21,4,6,25,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,6,0,0,0,20,29,0,10,0,35,0,3,18,0,73,0,0,0,10,0,17,0,0,1,0,0,6,8,65,12,4,0,31,0,9,9,0,78,0,7,0,0,0,11,0,0,0,0,2,0,5,0,0,7,22,92,0,0,6
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,1,38,0,0,5,2,20,14,0,0,17,15,0,16,51,11,3,0,0,651,48,0,0,0,19,13,3,0,0,119,41,20,6,136,0,0,0,2,0,12,0,0,0,19,0,0,9,0,0,6,0,0,0,5,0,0,46,3,7,0,0,0,0,0,0,0,0,27,0,46,10,0,0,17,0,31,18,3,128,41,19,0,0,13,0,4,43,0,0,14,25,0,0,0,41,7,0,24,48,0,0,21,11,23,117,0,0,0,0,0,0,0,0,0,10,0,19,3,0,12,29,0,0,0,0,0,0,1,0,15,17,0,0,0,0,6,0,0,47,188,6,52,0,22,0,0,4,0,0,0,10,0,0,0,17,0,0,5,0,0,2,0,0,0,0,0,28,0,9,0,7,34,0,0,0,6,65,0,75,0,1,0,44,0,3,4,14,2,0,9,0,11,0,0,0,0,0,0,0,20,0,24,0,0,0,0,0,0,3,6,1174,0,0,0,0,0,0,34,0,0,10
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,1,39,0,22,0,0,13,0,0,0,0,0,11,0,24,0,5,0,0,1167,0,0,0,0,5,0,0,0,2,0,47,0,33,12,19,0,0,0,0,0,8,5,6,0,0,0,438,0,11,3,14,0,0,0,42,2,189,0,0,0,0,0,11,6,10,0,6,15,0,0,0,3,0,0,3,459,3,3,14,0,13,0,23,9,0,0,80,0,0,1,0,0,22,22,36,11,4,27,0,11,69,17,7,32,254,0,0,8,0,0,37,295,39,0,83,0,6,4,39,10,0,14,14,24,133,0,34,0,9,6,0,18,0,6,1,7,0,2,49,0,101,0,26,0,0,0,0,0,4,3,0,0,0,4,0,0,0,2,49,0,2,0,0,0,0,0,0,119,4,5,0,0,0,0,164,13,0,0,51,0,0,0,0,0,0,3,32,2,5,0,0,8,0,64,416,0,9,0,2,37,0,0,0,5,0,0,3,0,7,0,119,9,2,0,0,12,0,479,0,4,6
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,1,40,0,0,0,0,9,10,28,0,2,10,0,12,18,0,0,0,0,0,0,0,1,10,5,0,2,0,1,0,68,0,0,0,10,0,0,0,0,100,0,0,0,9,0,0,11,0,0,0,0,0,0,0,22,0,8,0,0,9,0,0,0,0,0,10,5,0,1,38,0,0,4,5,3,0,0,13,0,0,5,0,0,7,0,4,0,7,0,4,16,0,0,0,23,4,0,14,37,1,26,9,10,2,0,2,0,0,0,4,0,0,0,0,52,0,6,0,23,0,4,0,20,0,4,0,1,0,0,21,0,0,0,0,0,6,0,0,25,0,0,0,11,0,0,0,0,2,0,0,0,0,0,2,0,44,0,0,0,7,1,0,0,0,0,5,0,37,1,0,0,0,9,0,16,7,0,8,59,0,0,0,0,44,1,0,0,0,6,0,22,7,0,6,0,0,4,12,1,22,1,8,0,21,0,32,0,5,0,0,0,0,0,0,0,0,18,0,0,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,1,41,1,46,67,0,3,327,0,0,18,0,0,0,0,0,0,7,0,23,0,0,66,0,0,0,59,26,0,30,0,5,1,0,0,0,159,0,25,14,0,0,0,0,0,0,433,49,3,14,95,0,0,0,0,0,8,87,1,0,0,0,139,0,85,0,0,3,8,852,192,0,0,0,66,222,0,0,0,0,65,0,0,260,56,2,0,207,0,0,40,2,0,13,0,0,54,24,1788,0,11,0,132,0,3,0,0,2,0,0,0,0,3,5,0,0,6,0,11,362,0,0,0,516,0,0,0,0,0,0,0,0,6,0,0,20,0,0,707,0,0,2,4,0,0,0,0,0,0,0,0,0,64,0,0,6,0,84,0,9,30,0,0,0,19,67,0,0,0,0,0,0,0,0,0,16,12,0,576,0,0,0,0,0,0,0,0,45,0,0,1207,335,37,0,0,0,0,7,91,6,0,0,0,11,0,0,0,0,0,0,4,1,0,33,1,0,8,0,37,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,1,42,0,0,0,3,15,9,38,0,2,11,0,15,21,0,0,0,0,466,0,20,0,0,5,17,0,8,0,14,54,16,4,361,0,21,3,0,0,0,0,0,13,153,0,0,0,0,24,0,4,4,0,9,27,0,67,0,0,9,0,0,5,9,0,0,0,6,0,0,0,0,0,6,0,0,0,0,3,0,5,249,0,6,0,0,5,0,0,0,0,4,16,48,42,7,6,9,31,0,29,12,0,0,272,0,0,5,0,0,13,51,8,0,0,16,0,0,16,0,0,0,0,0,27,2,0,117,0,0,7,0,2,0,0,0,0,0,31,0,0,0,0,0,25,0,0,0,0,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,32,0,0,0,0,0,0,34,7,9,15,0,0,0,0,0,0,0,0,26,0,0,0,0,10,7,0,0,26,0,7,0,28,0,2,0,0,0,0,2,4,0,0,0,0,20,64,0,0,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,1,43,0,0,0,0,22,0,31,0,18,16,0,0,15,0,0,0,0,618,0,0,0,8,0,0,0,0,1,6,0,10,0,7,15,0,0,0,0,0,13,0,0,59,0,0,31,0,4,0,0,4,0,0,0,13,3,3,2,0,2,0,4,6,6,0,4,0,0,35,0,0,0,5,3,49,287,0,0,0,10,19,0,12,0,4,18,19,0,0,9,0,0,23,0,6,0,9,28,0,49,0,15,0,0,5,6,4,86,0,14,0,0,32,133,0,6,0,9,4,0,0,22,28,0,4,0,1,0,17,2,0,0,1,3,0,0,31,15,6,0,0,0,0,0,0,0,0,0,0,1,0,5,4,10,0,6,0,0,0,0,0,0,2,0,4,4,24,0,8,0,1,0,0,33,0,22,0,29,1,0,39,0,0,2,0,0,2,0,0,0,0,0,25,31,8,11,0,0,0,0,2,33,0,3,240,0,3,13,4,0,5,0,0,12,0,20,24,2,2,0
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,1,44,0,14,3,1,19,6,35,2,12,29,0,0,20,0,0,0,0,98,0,0,2,34,0,0,0,14,0,0,33,20,0,0,0,0,2,0,0,0,20,6,0,0,0,50,76,4,0,0,9,9,0,0,11,0,0,5,1,0,0,2,6,4,0,8,0,0,9,0,0,2,9,0,8,3,4,0,0,0,0,0,0,12,0,2,0,4,3,0,22,4,0,28,0,6,0,0,46,5,44,13,11,14,18,0,0,0,0,14,5,0,8,12,2,148,15,2,157,8,9,9,43,24,0,0,13,0,3,13,0,0,0,2,0,2,0,6,41,0,0,0,0,0,0,0,0,8,18,0,0,0,4,0,0,0,0,5,8,0,0,1,0,14,0,4,3,264,37,0,0,5,28,3,0,24,52,0,0,0,0,10,0,0,0,0,0,0,5,3,44,14,0,9,126,11,0,0,2,81,1,10,0,10,316,42,0,0,0,0,0,0,0,0,0,161,16,123,0,0,4
0.22,5.87559486249557,0.596889807440266,30.0282286520819,29.6607520919448,28.3113217058171,1.34943038612764,1,45,1,0,55,43,7,0,438,1,0,0,0,321,0,0,2,0,0,0,0,49,0,0,0,0,22,11,41,55,446,0,0,0,0,54,81,0,37,0,1,0,0,38,0,0,2,85,0,2,158,0,31,0,0,0,0,41,0,175,0,0,0,117,104,0,99,0,0,559,147,0,0,64,0,19,0,1,0,0,84,13,0,197,0,0,3,196,0,0,0,0,0,16,19,0,0,122,818,0,16,0,113,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,69,1,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,2,0,0,0,0,0,0,0,0,0,32,0,0,0,0,75,0,5,0,0,0,0,0,150,0,0,1,0,0,0,0,0,0,0,7,0,449,0,0,0,0,0,37,38,0,41,0,0,793,173,52,0,0,0,0,0,25,8,0,0,0,0,15,277,0,0,1,0,0,1,0,30,1,5,7,0,91,0,0
